sowing;sowD;harvY;harvD;till;crop;Orgdat;Type;OrgN;NDat1;N1;Ndat2;N2;Ndat3;N3
01.10.61;274;1962;221;11.08.61;WW;--------;---;.0;01.10.61;8.9;11.04.62;67.1;19.05.62;21.3
14.08.62;226;1963;41;10.08.62;WRC;10.08.62;RM;240.0;----------;.0;----------;.0;----------;.0
15.04.63;105;1963;209;01.03.63;SG;--------;---;.0;15.04.63;67.0;----------;.0;----------;.0
08.08.63;220;1964;41;30.07.63;WRC;29.07.63;RM;240.0;----------;.0;----------;.0;----------;.0
17.04.64;108;1964;269;15.03.64;SM;--------;---;.0;17.04.64;83.5;11.06.64;50.4;----------;.0
01.10.64;275;1965;218;26.09.64;WW;26.09.64;RM;240.0;----------;.0;08.04.65;57.7;----------;.0
16.08.65;228;1966;205;08.08.65;WRA;07.08.65;RM;240.0;----------;.0;01.03.66;67.7;22.03.66;35.6
01.10.66;274;1967;205;25.07.66;WW;--------;---;.0;----------;.0;15.03.67;61.8;----------;.0
06.08.67;218;1968;41;25.07.67;WRC;25.07.67;RM;240.0;----------;.0;----------;.0;----------;.0
26.03.68;86;1968;210;15.02.68;SG;--------;---;.0;26.03.68;70.3;----------;.0;----------;.0
06.08.68;219;1969;41;30.07.68;WRC;29.07.68;RM;240.0;----------;.0;----------;.0;----------;.0
10.04.69;100;1969;268;15.03.69;SM;--------;---;.0;10.04.69;86.8;17.06.69;81.1;----------;.0
01.10.69;274;1970;211;26.09.69;WW;26.09.69;RM;240.0;01.10.69;4.6;23.04.70;60.1;----------;.0
16.08.70;228;1971;202;31.07.70;WRA;31.07.70;RM;240.0;----------;.0;01.03.71;47.4;----------;.0
01.10.71;274;1972;204;22.07.71;WW;--------;---;.0;----------;.0;23.03.72;22.0;----------;.0
06.08.72;219;1973;41;24.07.72;WRC;23.07.72;RM;240.0;----------;.0;----------;.0;----------;.0
25.03.73;84;1973;211;15.02.73;SG;--------;---;.0;25.03.73;49.1;----------;.0;----------;.0
10.08.73;222;1974;41;31.07.73;WRC;31.07.73;RM;240.0;----------;.0;----------;.0;----------;.0
05.04.74;95;1974;268;15.02.74;SM;--------;---;.0;05.04.74;41.9;29.06.74;75.6;----------;.0
01.10.74;274;1975;208;26.09.74;WW;26.09.74;RM;240.0;----------;.0;08.03.75;44.1;----------;.0
16.08.75;228;1976;201;28.07.75;WRA;28.07.75;RM;240.0;----------;.0;29.02.76;63.6;01.04.76;1.4
01.10.76;275;1977;210;21.07.76;WW;--------;---;.0;----------;.0;14.03.77;46.4;----------;.0
06.08.77;218;1978;41;30.07.77;WRC;30.07.77;RM;240.0;----------;.0;----------;.0;----------;.0
31.03.78;90;1978;218;15.02.78;SG;--------;---;.0;31.03.78;62.2;----------;.0;----------;.0
14.08.78;226;1979;41;08.08.78;WRC;07.08.78;RM;240.0;----------;.0;----------;.0;----------;.0
14.04.79;104;1979;268;15.02.79;SM;--------;---;.0;14.04.79;73.7;----------;.0;----------;.0
01.10.79;274;1980;223;26.09.79;WW;26.09.79;RM;240.0;----------;.0;11.04.80;47.8;----------;.0
16.08.80;229;1981;201;11.08.80;WRA;11.08.80;RM;240.0;----------;.0;01.03.81;65.8;20.03.81;28.0
01.10.81;274;1982;204;21.07.81;WW;--------;---;.0;----------;.0;30.03.82;55.6;----------;.0
12.08.82;224;1983;41;24.07.82;WRC;24.07.82;RM;240.0;----------;.0;----------;.0;----------;.0
15.04.83;105;1983;207;15.02.83;SG;--------;---;.0;15.04.83;65.5;----------;.0;----------;.0
08.08.83;220;1984;41;27.07.83;WRC;27.07.83;RM;240.0;----------;.0;----------;.0;----------;.0
23.04.84;114;1984;269;15.02.84;SM;--------;---;.0;23.04.84;47.1;25.06.84;77.2;----------;.0
01.10.84;275;1985;211;26.09.84;WW;26.09.84;RM;240.0;----------;.0;05.04.85;37.3;----------;.0
18.08.85;230;1986;200;31.07.85;WRA;31.07.85;RM;240.0;----------;.0;01.03.86;59.5;----------;.0
01.10.86;274;1987;220;21.07.86;WW;--------;---;.0;----------;.0;10.04.87;61.4;----------;.0
19.08.87;231;1988;41;09.08.87;WRC;09.08.87;RM;240.0;----------;.0;----------;.0;----------;.0
08.04.88;99;1988;209;15.02.88;SG;--------;---;.0;08.04.88;69.2;----------;.0;----------;.0
06.08.88;219;1989;41;28.07.88;WRC;28.07.88;RM;240.0;----------;.0;----------;.0;----------;.0
12.04.89;102;1989;268;15.02.89;SM;--------;---;.0;12.04.89;28.1;18.06.89;30.1;----------;.0
01.10.89;274;1990;201;26.09.89;WW;26.09.89;RM;240.0;----------;.0;01.03.90;47.3;----------;.0
16.08.90;228;1991;207;22.07.90;WRA;--------;---;.0;----------;.0;01.03.91;68.9;18.03.91;3.6
01.10.91;274;1992;192;27.07.91;WW;--------;---;.0;01.10.91;10.4;07.03.92;43.8;----------;.0
15.04.93;105;1993;214;12.07.92;SG;--------;---;.0;15.04.93;43.4;----------;.0;----------;.0
24.04.94;114;1994;268;03.08.93;SM;--------;---;.0;24.04.94;80.2;24.06.94;83.3;----------;.0
01.10.94;274;1995;209;26.09.94;WW;--------;---;.0;----------;.0;25.03.95;59.5;20.05.95;17.0
16.08.95;228;1996;220;30.07.95;WRA;--------;---;.0;16.08.95;25.7;29.02.96;69.2;19.04.96;49.6
03.10.96;277;1997;214;08.08.96;WW;--------;---;.0;----------;.0;29.03.97;57.8;----------;.0
31.03.98;90;1998;213;03.08.97;SG;--------;---;.0;31.03.98;71.3;----------;.0;----------;.0
12.04.99;102;1999;268;02.08.98;SM;--------;---;.0;12.04.99;80.6;20.06.99;83.8;----------;.0
01.10.99;274;2000;193;26.09.99;WW;--------;---;.0;----------;.0;14.03.00;64.8;04.05.00;9.5
23.08.00;236;2001;202;12.07.00;WRA;--------;---;.0;23.08.00;15.4;01.03.01;68.4;16.03.01;52.5
05.10.01;278;2002;209;22.07.01;WW;--------;---;.0;05.10.01;25.8;13.03.02;66.9;11.05.02;24.6
28.03.03;87;2003;211;30.07.02;SG;--------;---;.0;28.03.03;74.4;----------;.0;----------;.0
18.04.04;109;2004;269;31.07.03;SM;--------;---;.0;18.04.04;82.7;20.06.04;90.5;----------;.0
01.10.04;275;2005;214;26.09.04;WW;--------;---;.0;01.10.04;34.6;31.03.05;64.1;15.05.05;22.7
16.08.05;228;2006;191;03.08.05;WRA;--------;---;.0;16.08.05;28.2;01.03.06;69.2;08.04.06;66.0
01.10.06;274;2007;196;12.07.06;WW;--------;---;.0;----------;.0;04.03.07;67.3;01.05.07;61.3
15.04.08;106;2008;210;16.07.07;SG;--------;---;.0;15.04.08;83.5;----------;.0;----------;.0
18.04.09;108;2009;268;30.07.08;SM;--------;---;.0;18.04.09;82.4;19.06.09;94.5;----------;.0
01.10.09;274;2010;202;26.09.09;WW;--------;---;.0;01.10.09;37.5;31.03.10;65.7;18.05.10;30.3
20.08.10;232;2011;185;22.07.10;WRA;--------;---;.0;20.08.10;35.1;01.03.11;42.3;21.02.11;66.9
01.10.11;274;2012;196;06.07.11;WW;--------;---;.0;01.10.11;21.6;27.03.12;62.5;08.05.12;10.4
11.04.13;101;2013;198;15.07.12;SG;--------;---;.0;11.04.13;83.1;----------;.0;----------;.0
18.04.14;108;2014;268;18.07.13;SM;--------;---;.0;18.04.14;87.4;03.06.14;88.3;----------;.0
06.10.14;279;2015;201;26.09.14;WW;--------;---;.0;06.10.14;27.4;23.03.15;66.6;14.05.15;44.6
16.08.15;228;2016;188;21.07.15;WRA;--------;---;.0;16.08.15;25.8;29.02.16;68.6;20.03.16;65.2
05.10.16;279;2017;189;07.07.16;WW;--------;---;.0;----------;.0;10.03.17;65.0;03.05.17;26.9
15.04.18;105;2018;197;09.07.17;SG;--------;---;.0;15.04.18;79.5;----------;.0;----------;.0
21.04.19;111;2019;268;18.07.18;SM;--------;---;.0;21.04.19;88.5;11.06.19;85.5;----------;.0
01.10.19;274;2020;197;26.09.19;WW;--------;---;.0;01.10.19;15.6;13.03.20;64.6;09.05.20;11.3
30.08.20;243;2021;186;16.07.20;WRA;--------;---;.0;30.08.20;18.4;01.03.21;68.3;31.03.21;50.4
10.10.21;283;2022;184;06.07.21;WW;--------;---;.0;----------;.0;14.03.22;67.5;02.05.22;20.0
10.03.23;69;2023;201;04.07.22;SG;--------;---;.0;10.03.23;82.8;----------;.0;----------;.0
05.05.24;126;2024;269;21.07.23;SM;--------;---;.0;05.05.24;91.8;12.06.24;64.5;----------;.0
01.10.24;275;2025;179;26.09.24;WW;--------;---;.0;01.10.24;19.5;19.03.25;66.5;02.05.25;16.4
16.08.25;228;2026;176;30.06.25;WRA;--------;---;.0;16.08.25;27.6;01.03.26;65.9;14.02.26;66.8
01.10.26;274;2027;199;27.06.26;WW;--------;---;.0;01.10.26;17.1;08.04.27;67.3;17.05.27;42.2
11.04.28;102;2028;193;19.07.27;SG;--------;---;.0;11.04.28;81.1;----------;.0;----------;.0
10.04.29;100;2029;268;12.07.28;SM;--------;---;.0;10.04.29;82.8;04.06.29;87.6;----------;.0
01.10.29;274;2030;189;26.09.29;WW;--------;---;.0;01.10.29;37.1;25.03.30;66.7;07.05.30;24.8
23.08.30;235;2031;183;09.07.30;WRA;--------;---;.0;23.08.30;14.5;01.03.31;52.3;19.02.31;66.8
04.10.31;277;2032;186;03.07.31;WW;--------;---;.0;04.10.31;9.8;12.03.32;66.7;30.04.32;53.5
01.04.33;91;2033;196;06.07.32;SG;--------;---;.0;01.04.33;80.3;----------;.0;----------;.0
08.04.34;98;2034;256;16.07.33;SM;--------;---;.0;08.04.34;87.7;31.05.34;73.5;----------;.0
01.10.34;274;2035;187;14.09.34;WW;--------;---;.0;01.10.34;35.3;10.03.35;68.1;05.05.35;59.7
17.08.35;229;2036;182;07.07.35;WRA;--------;---;.0;17.08.35;24.5;29.02.36;67.8;10.03.36;52.3
14.10.36;288;2037;178;01.07.36;WW;--------;---;.0;14.10.36;11.9;09.03.37;65.6;01.05.37;24.7
02.03.38;61;2038;183;28.06.37;SG;--------;---;.0;02.03.38;70.2;----------;.0;----------;.0
21.04.39;111;2039;264;03.07.38;SM;--------;---;.0;21.04.39;88.4;05.06.39;55.2;----------;.0
01.10.39;274;2040;181;22.09.39;WW;--------;---;.0;01.10.39;32.5;17.03.40;67.8;04.05.40;58.0
25.08.40;238;2041;180;30.06.40;WRA;--------;---;.0;25.08.40;25.5;01.03.41;58.1;16.02.41;66.7
01.10.41;274;2042;180;30.06.41;WW;--------;---;.0;----------;.0;10.03.42;67.8;30.04.42;53.4
15.04.43;105;2043;188;30.06.42;SG;--------;---;.0;15.04.43;81.4;----------;.0;----------;.0
20.04.44;111;2044;249;09.07.43;SM;--------;---;.0;20.04.44;91.9;08.06.44;77.6;----------;.0
01.10.44;275;2045;179;07.09.44;WW;--------;---;.0;----------;.0;14.03.45;67.5;05.05.45;50.4
26.08.45;238;2046;172;30.06.45;WRA;--------;---;.0;26.08.45;13.1;01.03.46;25.5;24.02.46;66.5
03.10.46;276;2047;187;22.06.46;WW;--------;---;.0;03.10.46;12.4;21.02.47;66.5;08.05.47;39.8
07.04.48;98;2048;184;07.07.47;SG;--------;---;.0;07.04.48;78.8;----------;.0;----------;.0
20.04.49;110;2049;242;03.07.48;SM;--------;---;.0;20.04.49;85.0;01.06.49;83.1;----------;.0
01.10.49;274;2050;187;01.09.49;WW;--------;---;.0;01.10.49;10.5;21.03.50;67.6;07.05.50;57.5
20.08.50;232;2051;178;07.07.50;WRA;--------;---;.0;20.08.50;21.6;01.03.51;64.3;08.02.51;66.2
01.10.51;274;2052;182;28.06.51;WW;--------;---;.0;01.10.51;20.4;12.03.52;67.1;27.04.52;39.2
09.03.53;68;2053;183;01.07.52;SG;--------;---;.0;09.03.53;75.5;----------;.0;----------;.0
05.04.54;95;2054;246;03.07.53;SM;--------;---;.0;05.04.54;89.8;01.06.54;61.4;----------;.0
07.10.54;280;2055;177;04.09.54;WW;--------;---;.0;----------;.0;25.03.55;68.0;02.05.55;53.2
07.09.55;250;2056;170;27.06.55;WRA;--------;---;.0;07.09.55;4.7;29.02.56;67.6;07.03.56;36.3
06.10.56;280;2057;185;19.06.56;WW;--------;---;.0;----------;.0;13.02.57;67.7;24.04.57;45.5
15.04.58;105;2058;182;06.07.57;SG;--------;---;.0;15.04.58;81.0;----------;.0;----------;.0
09.04.59;99;2059;244;03.07.58;SM;--------;---;.0;09.04.59;90.3;03.06.59;76.7;----------;.0
04.10.59;277;2060;176;02.09.59;WW;--------;---;.0;04.10.59;7.1;26.03.60;68.3;04.05.60;60.6
07.09.60;251;2061;166;25.06.60;WRA;--------;---;.0;07.09.60;13.0;01.03.61;67.5;08.03.61;36.5
06.10.61;279;2062;169;16.06.61;WW;--------;---;.0;----------;.0;09.02.62;66.9;23.04.62;46.9
22.03.63;81;2063;177;19.06.62;SG;--------;---;.0;22.03.63;82.2;----------;.0;----------;.0
20.04.64;111;2064;234;27.06.63;SM;--------;---;.0;20.04.64;94.3;28.05.64;65.9;----------;.0
06.10.64;280;2065;181;23.08.64;WW;--------;---;.0;06.10.64;1.2;10.03.65;68.2;26.04.65;63.4
05.09.65;248;2066;160;01.07.65;WRA;--------;---;.0;05.09.65;11.3;01.03.66;63.8;14.02.66;66.6
